Text,Audio_File
"stores on 05.08.2013. Thereby, none of the parties have not disputed its recitals, as to the lease amount of judgment 16 c.c.no.12395/2016 rs.18 lakhs as",processed_document_pdf_139458699_122.mp3
"well as monthly rent at rs.65,000/- as found in ex.p8. By way of producing ex.p8, though rival parties have not contended anything, it discloses about",processed_document_pdf_139458699_123.mp3
"other than the complaint allegations, there was the money transaction of rs.25 lakhs and the lease entered into in respect of maruthi wines between complainant",processed_document_pdf_139458699_124.mp3
"and accused. 24. The dw.1 in his cross-examination, clearly stated that, inspite of pay the interest on rs.25 lakhs to the complainant, he paid the",processed_document_pdf_139458699_125.mp3
rentals in respect of the said bar to the owner by name smt.padma on behalf of complainant. The said factum is also not denied by,processed_document_pdf_139458699_126.mp3
"the complainant side by way of making any suggestions. Even, the repayment of money to the complainant of rs.25 lakhs in the presence of dw.2",processed_document_pdf_139458699_127.mp3
"is also not denied. 25. That apart, the dw.1 choosen to examined the dw.2, in regard to repayment of rs.25 lakhs to the complainant in",processed_document_pdf_139458699_128.mp3
"his bar. Though, dw.2 was subjected for cross-examination, the said payment made by the accused to the complainant of rs.25 lakhs in the presence of",processed_document_pdf_139458699_129.mp3
"dw.1 remainslingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_130.mp3
"Nothing has elicited from the moth of dw.1 and dw.2, as to the non-payment of rs.25 lakhs as such. Therefore, whatever judgment 17 c.c.no.12395/2016 the",processed_document_pdf_139458699_131.mp3
"transaction restricted to rs.25 lakhs paid by the complainant through cheque to the accused in the year, 2013, came to be repaid by the accused",processed_document_pdf_139458699_132.mp3
"to the complainant in the presence of dw.2 in the year 2015 stands proved. Meanwhile, as to the payment of interest to the complainant, the",processed_document_pdf_139458699_133.mp3
accused has paid the interest as rentals to smt.padma on behalf of complainant till he clear the loan of rs.25 lakhs to the complainant is,processed_document_pdf_139458699_134.mp3
"also not disproved by the complainant. Therefore, whatever the specific stand taken by the accused coupled with producing the documents at exs.d1 to d5 remains",processed_document_pdf_139458699_135.mp3
"unchallenged, which made clear that, the transaction for rs.25 lakhs held between complainant and accused got closed. Even, whatever the transaction in respect of bar",processed_document_pdf_139458699_136.mp3
"and restaurant or wine shop held between complainant and accused also came to be closed and in that regard, the complainant has not made any",processed_document_pdf_139458699_137.mp3
"claim against the accused. Whatever the defence taken by the accused stands proved by producing oral as well as documentary evidence on record. Therefore, as",processed_document_pdf_139458699_138.mp3
"required under S.  139 of NI Act , it is reverse burden casted upon the complainant to prove his Cas. , beyond the reasonable doubt. It",processed_document_pdf_139458699_139.mp3
"is well worthy to cite the decision reported in 2008 air scc 7702 (p. Venugopal v/s.madan p. Sarathi). Wherein, it was pleased to held by",processed_document_pdf_139458699_140.mp3
"the Hon'ble  division bench of the Hon'ble  apex court that: judgment 18 c.c.no.12395/2016 ""the presumption raised does not extent to the expenditure that cheque was",processed_document_pdf_139458699_141.mp3
"issued for the discharge of any debt or liability. Which is required to be proved by the complainant. However, it is essentially a question of",processed_document_pdf_139458699_142.mp3
"fact"". In the decision reported in ilr 2009 kar 1633 (kumar exports v/s. Sharma carpets). Wherein, it was pleased to held by the Hon'ble  apex",processed_document_pdf_139458699_143.mp3
"court that: (d) NI Act , 1881, Ss.  118, 139 and 138 - presumption under Ss.  118 and 139 - how to be rebutted -",processed_document_pdf_139458699_144.mp3
"standard of proof required rebuttal - held, rebuttal does not require proof beyond reasonable doubt - something probable has to be brought record - burden",processed_document_pdf_139458699_145.mp3
of proof can be shifted back to complainant by producing convincing circumstantial evidence - thereafter the said presumption arising under S.  118 and 139 Cas. ,processed_document_pdf_139458699_146.mp3
"to operate - to rebut said presumption accused can also rely upon presumptions under evidence act, 1872 S.  114 (common course of natural even human",processed_document_pdf_139458699_147.mp3
"conduct and public and Pvt.  business) - evidence act, 1872 - S.  114 - presumptions of fact under"". In the decision of air 2008 supreme",processed_document_pdf_139458699_148.mp3
"court 278 between john k john v/s. Tom verghees, the Hon'ble  apex court it is held that: judgment 19 c.c.no.12395/2016 ""the presumption under S.  139",processed_document_pdf_139458699_149.mp3
could be raised in respect of some consideration and burden is on the complainant to show that he had paid amount shown inlingaiah vs.  m.s.narasimha,processed_document_pdf_139458699_150.mp3
"on 28 january, 2020",processed_document_pdf_139458699_151.mp3
"Accused, it is equally necessary to know how the complainant advanced such a huge amount"". 26. From the point of above dictums also, it was",processed_document_pdf_139458699_152.mp3
"the reverse burden casted upon the complainant to establish the very Cas.  beyond the reasonable doubt in order to convict the accused. 27. No doubt,",processed_document_pdf_139458699_153.mp3
"strong specific defence taken by the accused coupled with oral as well as documentary evidence, he successfully rebutted the very Cas.  put forth by the",processed_document_pdf_139458699_154.mp3
"complainant, as to the alleged loan of borrowal of rs.10 lakhs on 15.04.2015, hence, it is reverse burden on the complainant as per S.  139",processed_document_pdf_139458699_155.mp3
"of NI Act , to prove the very Cas.  beyond the reasonable doubt. In that back drop, it requires to appreciate the evidence of complainant.",processed_document_pdf_139458699_156.mp3
"28. The complainant has specifically contended that, during 1st week of april, 2015, the accused sought him for financial assistance of rs.10 lakhs as short",processed_document_pdf_139458699_157.mp3
"term loan, accordingly, considering the friendship, he gave it to him on 15.04.2015 by way judgment 20 c.c.no.12395/2016 of cash, subject to liability the same",processed_document_pdf_139458699_158.mp3
"as interest at 18% p.a., on the said money within short period. On going through the said contention of the complainant, it discloses, he projected",processed_document_pdf_139458699_159.mp3
"the Cas. , the accused being a friend asked him for financial assistance and has placed the defence by the accused, the complainant has not narrated",processed_document_pdf_139458699_160.mp3
"any one of the monetary or property transaction held between complainant and accused or with the father of accused. Straightaway projected, he lent of sum",processed_document_pdf_139458699_161.mp3
"of rs.10 lakhs on 15.04.2015 in cash, as hand loan. The complainant has not whispered anything about the security document at the time of alleged",processed_document_pdf_139458699_162.mp3
"lent of loan and even not produced any document, in that regard, no pleading as such. Therefore, it requires to appreciate the evidence of pw.1.",processed_document_pdf_139458699_163.mp3
"29. The complainant subjected for cross-examination and he deposed that, he was working as assistant manager in the keonics institute of the Govt.  of karnataka",processed_document_pdf_139458699_164.mp3
"till 2015. From suggest, so it made clear that, he was also the Govt.  employee. No doubt, in the further cross-examination, he deposes, he is",processed_document_pdf_139458699_165.mp3
"semi Govt.  employee, in order to show that, he is independent in taking decision or doing any monetary transaction without reporting or obtaining previous permission",processed_document_pdf_139458699_166.mp3
"from the competent Auth. , he not produced any document. Judgment 21 c.c.no.12395/2016 when, the complainant was working in public domine, it is him to report",processed_document_pdf_139458699_167.mp3
"each and every financial transaction held between complainant and accused to the higher Auth. , but as said by him, no such permission or report is",processed_document_pdf_139458699_168.mp3
"made by him. Therefore, it clear that, the very act of the complainant is against the necessary conduct rules governs the Govt.  employee. Therefore, whatever",processed_document_pdf_139458699_169.mp3
"the alleged transaction held between complainant and accused, as alleged in the complaint to an extent of exchange of money for the tune of rs.20",processed_document_pdf_139458699_170.mp3
"lakhs involved in the present Cas.  as well as Anr.  Cas.  filed by him, without notice to the employer, the complainant did the said transaction,",processed_document_pdf_139458699_171.mp3
"it is him to explain, as to the mobilization of fund of rs.20 lakhs as well as doing the bar and restaurant business, as alleged",processed_document_pdf_139458699_172.mp3
"by him based on ex.p8, which was alleged to be held between accused and one d.n.lingaraju s/o late.d.l.nanjundaiah. How the said document is relevant to",processed_document_pdf_139458699_173.mp3
"the Cas.  of complainant is not been property explained.lingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_174.mp3
"That, the accused has run the wine shop business, as contemplated in ex.p8. The lease for the period of more than 11 months, it requires",processed_document_pdf_139458699_175.mp3
"to be register. But ex.p8 document, was made on rs.200/- worth stamp paper and judgment 22 c.c.no.12395/2016 appears to be no complied the requisite of",processed_document_pdf_139458699_176.mp3
"provision of registration act. 31. The complainant claimed to be worked as assistant manager in keonics institute of Govt.  of karnataka. He does not discloses,",processed_document_pdf_139458699_177.mp3
"how he mobilized the fund and on whose presence, he paid the hard cash either rs.10 lakhs in the present Cas.  or Anr.  sum of",processed_document_pdf_139458699_178.mp3
"rs.10 lakhs involved in the Anr.  Cas.  filed by him in c.c.no.12396/2016. In the pleading, the complainant has not narrated that, he had the earlier",processed_document_pdf_139458699_179.mp3
"monetary transaction with accused or his father. But in his cross- examination, he deposed that, earlier to the alleged loan transaction dated:15.04.2015, he had Anr. ",processed_document_pdf_139458699_180.mp3
"monetary transaction of rs.30 lakhs with the accused. In that juncture, he not discloses, whether the transaction was concluded or not. But his own evidence",processed_document_pdf_139458699_181.mp3
"discloses that, prior to the alleged loan transaction dated:15.04.2015 there was rs.30 lakhs monetary transaction held between complainant and accused. The accused has taken up",processed_document_pdf_139458699_182.mp3
"the specific defence that: ""€r-1 z□‚ƒai„…†‡ p□tˆ‰g„…‚„ g„šb25 ‹p„œ □□‹‚„ž„…□ dgƒš□‘uƒ €□q„…‚„ □„az„’„s“ ’„sz„”vƒu□v, dgƒš□‘•…az„ 5 s□† □„– ‚„i□rz„ zƒp„…—u„˜„ž„…□ ™„qƒz„…pƒšaq„…, c‚„šu„˜„ž„…□ judgment 23 c.c.no.12395/2016",processed_document_pdf_139458699_183.mp3
"z„…g„…™„aiƒš□u„™„r‰p„ƒšaq„…, dgƒš□‘ ›g„…z„œ zƒp□ ’žž□ÿ ™„”p„g„t‚„ž„…□ z□r‹… ‚„i□rzƒ □žƒ jaz„gƒ □„jai„…‹‡. □□qœ □„¡v„b ‚„……az„…‚„gƒz„… dgƒš□‘•…az„ ™„qƒz„av„¢„ □„– ‚„i□rz„ 3 jaz„ 5 zƒp„…—u„˜„… ž„ž„□ £¤ eg„£¢„…z„…,",processed_document_pdf_139458699_184.mp3
"c‚„šu„˜„ž„…□ f ™„”p„g„tz„†‡ ¢□dg„…™„r□„‹… v„ƒšaz„gƒ e‹‡."" 32. On going through the above testimony of pw.1, the suggestion made by the accused, though denied by the",processed_document_pdf_139458699_185.mp3
"complainant, it reveal the defence of the accused that, as found in ex.d1, when the complainant gave loan of rs.25 lakhs to the accused, complainant",processed_document_pdf_139458699_186.mp3
took five singed blank cheques from the accused as security and got bounced the cheques and filed false cases. But it is significant fact to,processed_document_pdf_139458699_187.mp3
"note that, the pw.1 has clearly admitted the possession of 3 to 5 singed blank cheques of the accused with him and he had no",processed_document_pdf_139458699_188.mp3
"impediment to produce the same. 33. The said clear cut admission made by the pw.1 reveal that, apart from questioned cheque involved in the present",processed_document_pdf_139458699_189.mp3
"Cas.  as well as in c.c.no.12396/2016, the complainant possessed other 3 to 5 singed blank cheques of the accused is not disputed. If at all,",processed_document_pdf_139458699_190.mp3
"the transaction held between complainant and accused genuine, definitely, why he got retained the other 3 to 5 signed blank cheques of the accused is",processed_document_pdf_139458699_191.mp3
not been explained. The very act of judgment 24 c.c.no.12395/2016 the pw.1 in collecting other singed blank cheques of the accused reveal the purpose of,processed_document_pdf_139458699_192.mp3
"very transaction. The accused also clearly admitted in the said evidence that, he borrowed loan of rs.25 lakhs from the complainant. Even, in his further",processed_document_pdf_139458699_193.mp3
"cross- examination made to pw.1, it was suggested that, whatever the loan borrowed by the accused from the complainant in the year 2013, got cleared",processed_document_pdf_139458699_194.mp3
"by him, in the presence of dw.2. The said evidence of dw.1 and dw.2 clearly manifest the loan cleared by the accused, whatever he took",processed_document_pdf_139458699_195.mp3
"earlier in the year 2013. As per the say of dw.1, he got cleared thelingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_196.mp3
"Year 2013, between complainant and accused, without clearing the said loan transaction, once again, how the complainant being a Govt.  employee, once again took the",processed_document_pdf_139458699_197.mp3
risk to pay the loan of rs.25 lakhs involved in the present Cas.  as well as other Cas.  is not been satisfactorily explained. 34. In,processed_document_pdf_139458699_198.mp3
"the present Cas. , the complainant has not narrated about the lent of total amount on 15.04.2015. This court has taken judicial notice that, the very",processed_document_pdf_139458699_199.mp3
"complainant herein has filed separate cheque bounce cases, in the present Cas.  as well as in c.c.no.12396/2016 alleged to be paid rs.20 lakhs to the",processed_document_pdf_139458699_200.mp3
"accused on 15.04.2015. But in his cross-examination he deposed, how he judgment 25 c.c.no.12395/2016 mobilized the fund and what amount he paid to the accused.",processed_document_pdf_139458699_201.mp3
"In that regard, in respect of requires to re-produce the relevant portion of cross-examination of pw.1 that: ""dgƒš□‘ □□‹ pƒ□˜„‹… ž„‚„…¥ ‚„…žƒuƒ £az□u„ dv„žƒša¦uƒ, dv„ž„",processed_document_pdf_139458699_202.mp3
"□ƒ□□–v„ p„šq„ £a¦z„ g„…. Dv„ž„ ¢ƒ□„g„… g□d§ƒ□rg„gƒr¨. D □„az„’„s“ dgƒš□‘ 30 ‹p„œ □□‹ pƒ□¤z„ g„…. Dv„ž„ £¤ ‚„ƒšz„©ƒ□ ‚„ª‚„¢□g„ e¦ z„ jaz„, □„z„j □□‹ €□q„…‚□u„",processed_document_pdf_139458699_203.mp3
"dgƒš□‘•…az„ ai„i□‚„šzƒ□ z□r©ƒ ™„qƒ¦‹‡."" 35. On going through the above testimony of pw.1, the complainant has deposed that, accused and his friend by name rajashekarreddy",processed_document_pdf_139458699_204.mp3
"came to his house and requested for the loan of rs.30 lakhs. He clearly admitted that, since, he had the transaction with the accused, while",processed_document_pdf_139458699_205.mp3
"gave money not obtained any document. Even, in the further cross-examination, the pw.1 has deposed that, the friend of the accused by name rajashekarreddy, who",processed_document_pdf_139458699_206.mp3
"accompanied the accused at the time of request made as well as alleged receipt of money, though, he knew to him, he not examined the",processed_document_pdf_139458699_207.mp3
"said rajashekarreddy, as he is the witness to the said transaction. Even, non-examining the said witness, no satisfactory explanation is forth coming from his side.",processed_document_pdf_139458699_208.mp3
"Judgment 26 c.c.no.12395/2016 36. That apart, in his further cross-examination, he deposed that: ""ž„ž„□ £¤ □„¡‹« ž„u„z„… e¦ v„…. C‹‡zƒ ‚ƒ…¬□„šjž„†‡g„…‚„ ‘v□”f“v„ d‰- ‚„i□g□l ‚„i□rz„…",processed_document_pdf_139458699_209.mp3
", cz„g„ ¢„t ž„ž„□ £¤ e¦ v„…. D d‰-ai„… z□r©ƒai„…ž„…□ ¢□dg„…™„r□„‹… vƒšaz„gƒ e‹‡. ‚ƒ…¬□„šjž„ €‚ƒ□§„ž„ 50 ‹p„œpƒ— ‚„i□g□l ‚„i□rzƒ ž„…. ‰‰ ž„a.12396/2016 ™„”p„g„tz„†‡ eg„…‚„ □□‹‚„ž„…□",processed_document_pdf_139458699_210.mp3
"p„šq„ □„z„j €‚ƒ□§„ž„ ‚„i□g□l ‚„i□rz„ ¢„tz„†‡ €□rg„…vƒ-□žƒ. Dgƒš□‘uƒ 3 £□j v„©□ 10 ‹p„œ‚„ž„…□ €□rg„…vƒ-□žƒ. K‘”©□ wau„˜„‹š‡ p„šq„ 10 ‹p„œ €□rz„… , dgƒš□‘ai„… pƒš□jpƒ ‚ƒ…□gƒuƒ ‚ƒ…□",processed_document_pdf_139458699_211.mp3
"wau„˜„†‡ dv„€uƒ □□‹ €□rzƒ . D □□‹ €□q„…‚□u„ ai„i□‚„šzƒ□ z□r©ƒai„…ž„…□ dgƒš□‘•…z„ £gƒ•…‰pƒšar‹‡, p□g„t dv„ž„†‡ ž„a®pƒ ev„…-."" 37. The pw.1 has deposed that, he had portion",processed_document_pdf_139458699_212.mp3
"of cash, that apart, he gathered the sale consideration by sold his ancestral property at mysore. He had no impediment to produce the document of",processed_document_pdf_139458699_213.mp3
"his property, which sold for rs.50 lakhs. If at all, he mobilized the fund as such, definitely, the sale deed alleged to be made by",processed_document_pdf_139458699_214.mp3
"him, for the reasons better known to him, not produced the same before thislingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_215.mp3
"By the pw.1. But no such document is been placed by him for the judgment 27 c.c.no.12395/2016 reasons better known to him. Though, he deposed,",processed_document_pdf_139458699_216.mp3
"he had no impediment to produce the same for the reasons better known to him, not produced. 38. That apart, he clearly deposed that, by",processed_document_pdf_139458699_217.mp3
"sold the site as such, he gave money to the accused involved in the present Cas.  as well as in c.c.no.12396/2016. More particularly he deposed,",processed_document_pdf_139458699_218.mp3
"on three times, rs.10 lakhs each he paid the money to the accused. Even, he deposed that, in the month of april, he paid rs.10",processed_document_pdf_139458699_219.mp3
"lakhs at his request. Even also deposed, in the month of may, also he paid money to the accused. In that regard, he clearly deposed",processed_document_pdf_139458699_220.mp3
"that, not obtained any document, as he got belief on him. The said testimony of pw.1, it reveals the allegations against the accused that, he",processed_document_pdf_139458699_221.mp3
"paid rs.30 lakhs to the accused on installment of rs.10 lakhs each. He deposed, in the month of april and may, also paid rs.10 lakhs",processed_document_pdf_139458699_222.mp3
"each to the accused. In order to show that, exactly on 15.04.2015, he paid rs.10 lakhs to the accused, he not explained any particulars, on",processed_document_pdf_139458699_223.mp3
"whose presence, how he gathered money, whether he paid to the accused, no satisfactory explanation is forth coming from his side. If at all, any",processed_document_pdf_139458699_224.mp3
"prudent person came forward to pay huge amount of rs.10 lakhs each on 3 times, was it possible to pay the same, judgment 28 c.c.no.12395/2016",processed_document_pdf_139458699_225.mp3
"without any security document, despite, the relationship may be any kind. The alleged payment of money without obtaining security document itself creates doubt. 39. In",processed_document_pdf_139458699_226.mp3
"the cross-examination of pw.1, he deposed that, in the month of march, 2015, accused asked for the loan and exactly on 10.04.2015, he paid rs.10",processed_document_pdf_139458699_227.mp3
"lakhs in cash to the accused, the money was within his house. More particularly he deposed that, he already reported about the payment of rs.10",processed_document_pdf_139458699_228.mp3
"lakhs in his IT  returns and he had no impediment to produce the same. More particularly, he deposed that, in all he paid rs.50",processed_document_pdf_139458699_229.mp3
"lakhs to the accused and made mentioned in his IT  returns. If at all, it was his specific contention that, he paid rs.50 lakhs",processed_document_pdf_139458699_230.mp3
"loan to the accused, including the alleged loan of the present Cas. , definitely, the said IT  returns is a primary document, which reveal the",processed_document_pdf_139458699_231.mp3
"transaction pertaining to undisputed point of time. Though, he stated, he had no impediment to produce the same for the reasons better known to him,",processed_document_pdf_139458699_232.mp3
"he withheld it also creates doubt, as to the bonafidness of the contention taken by the complainant as such. The non-production of those vital documents,",processed_document_pdf_139458699_233.mp3
"as to be presume that, since no such transaction is held and not reported to the IT  Dept. , he avoided to produce the same.",processed_document_pdf_139458699_234.mp3
"The alleged transaction made judgment 29 c.c.no.12395/2016 by the complainant with the accused appears to be did unbecoming the Govt.  servant. Therefore, it is him",processed_document_pdf_139458699_235.mp3
"to produce the necessary document, as to brought those transaction to his higher Auth. , as required under the necessary conduct rules, but the same is",processed_document_pdf_139458699_236.mp3
"lacks is also one of the strong circumstances to suspect the very claim of the complainant. 40. The pw.1 has deposed that, he gave money",processed_document_pdf_139458699_237.mp3
"to the accused on interest at 18% p.a. Even todo so, as suggested and deposed by him, he not obtained any money lending licence. Even",processed_document_pdf_139458699_238.mp3
"he deposed that, for recover rs.30 lakhs amount from the accused, he already filed suit in o.s.no.61/2016 against the accused, but he volunteers that, the",processed_document_pdf_139458699_239.mp3
"said suit and present transaction are altogether different. He clearly admitted the complaint submitted by him at ex.d1 against the accused and his father. Even,",processed_document_pdf_139458699_240.mp3
"he clearly admitted that, as found in ex.d1, he alleged to be paid sum of rs.25 lakhs by way oflingaiah vs.  m.s.narasimha on 28 january,",processed_document_pdf_139458699_241.mp3
2020,processed_document_pdf_139458699_242.mp3
"Necessary security document from the accused. The suggestion made to pw.1 that, either as alleged in the present Cas.  or as alleged in connected Cas. ",processed_document_pdf_139458699_243.mp3
"in c.c.no.12396/2016 filed by the complainant against the accused, he not lent loan to the accused, therefore, not obtained any security document. If at all,",processed_document_pdf_139458699_244.mp3
"judgment 30 c.c.no.12395/2016 any circumstances compelled to the complainant to pay the loan amount to the accused, definitely, could have been paid to him, but",processed_document_pdf_139458699_245.mp3
"he denied the said suggestion and stated, on faith he paid money. When earlier loan transaction were not cleared and already he initiated the recovery",processed_document_pdf_139458699_246.mp3
"proceedings, on which basis he faith on the accused is not been satisfactorily explained. 41. It is equally important to focus on the complaint submitted",processed_document_pdf_139458699_247.mp3
"by the complainant as per ex.d1 in o.s.no.61/2016 before the court. On meticulous perusal of the said complaint particulars, wherein, the complainant has alleged that,",processed_document_pdf_139458699_248.mp3
"he lent sum of rs.30 lakhs to the accused and in turn, accused got executed loan agreement dated:26.07.2013. On meticulous perusal of the said pleading,",processed_document_pdf_139458699_249.mp3
"it reveals that, subject to appreciate the rival contentions of the parties pertaining to the said suit, though, no way concern to this Cas. , the",processed_document_pdf_139458699_250.mp3
"fact that, the complainant projected the said Cas.  stating, on 26.07.2013, he lent rs.30 lakhs to the accused and his father. Therefore, it made clear",processed_document_pdf_139458699_251.mp3
"that, though the alleged loan was lent on 26.07.2013, the said suit came to be filed on 13.07.2016. Therefore, the said plaint reveal the factum",processed_document_pdf_139458699_252.mp3
"that, in respect of the monetary transaction held between complainant and accused, the suit already initiated. The said plaint also reveals that, since the accused",processed_document_pdf_139458699_253.mp3
"not paid money to the complainant, he filed suit on judgment 31 c.c.no.12395/2016 13.07.2016. When the accused and his father alleged to be not paid",processed_document_pdf_139458699_254.mp3
"the loan of rs.30 lakhs from 26.07.2013 till 13.07.2016, under such circumstances, in the middle as alleged in the complaint, when recovering earlier amount, on",processed_document_pdf_139458699_255.mp3
"which basis the complainant alleged to be lent sum of rs.10 lakhs, which is subject matter of present Cas.  alleged to be paid on 15.04.2015.",processed_document_pdf_139458699_256.mp3
"When earlier money itself is not paid by the accused, once again took the risk to pay the alleged loan of rs.10 lakhs involved in",processed_document_pdf_139458699_257.mp3
"the present Cas.  also created doubt and the complainant not removed the said doubt. 42. That apart, it also discloses, the very complainant herein had",processed_document_pdf_139458699_258.mp3
"filed suit for specific performance against one dasegowda, rakesh and rekavathi at ex.d5. The said suit was filed for specific performance based on the alleged",processed_document_pdf_139458699_259.mp3
"sale agreement dated:12.121.2013. No doubt, the accused is not a party to the said proceedings, but reveal the fact that, in the pleading it was",processed_document_pdf_139458699_260.mp3
"mentioned that, for the sale consideration of rs.27,95,500/-, the complainant had purchased the said property and alleged to be paid the entire sale consideration to",processed_document_pdf_139458699_261.mp3
"the said sellers on 12.12.2013. Therefore, it made clear that, the complainant had invested huge amount in purchasing the said property subject to the proof",processed_document_pdf_139458699_262.mp3
"in the said suit. Under such circumstances, he being a judgment 32 c.c.no.12395/2016 Govt.  employee, how he gathered the amount either rs.20 lakhs as involved",processed_document_pdf_139458699_263.mp3
"in 2 cases in c.c.12395/2016 and 12396/2016 as well as he deposed itself created doubt and to show that, he had sufficient amount in his",processed_document_pdf_139458699_264.mp3
"account, not produced any document. It is pertinent to note that, the entire claim put forth by the complainant by way of filing suits against",processed_document_pdf_139458699_265.mp3
"the accused and Ors.  were defended by the respective defendants. Therefore, it creates doubt, as to the alleged payment of loan, itself the complainant has",processed_document_pdf_139458699_266.mp3
"to demonstrate the very Cas.  by producing oral as well as documentary evidence.lingaiah vs.  m.s.narasimha on 28 january, 2020",processed_document_pdf_139458699_267.mp3
"Cross-examination, the pw.1 has deposed that: ""dgƒš□‘ ‚„i□z□“-2015 g„†‡ ¢„t pƒ□˜„‹… ž„‚„…¥ ‚„…žƒuƒ £a¦z„ g„…. Ž□ž„… 10.04.2015 g„az„… g„š.10 ‹p„œ ¢„t‚„ž„…□ dgƒš□‘uƒ ž„u„z„… g„š™„z„†‡ €□rzƒ.",processed_document_pdf_139458699_268.mp3
□„z„j ¢„t ž„‚„…¥ ‚„…žƒai„…†‡ ev„…-. Dgƒš□‘uƒ ¢„t €□rzƒ jž„…□‚„ □„‚„…ai„…z„†‡ ž□ž„… ež„š□ □„p□“j p„v„“‚„ªz„†‡ ezƒ . Dgƒš□‘uƒ €□rz„ g„š.10 ‹p„œ ¢„t‚„ž„…□ ž„ž„□ dz□ai„… vƒjuƒ ‚„g„¦ai„…†‡,processed_document_pdf_139458699_269.mp3
vƒš□j‰zƒ □žƒ. Ž„ž„□ dz□ai„… vƒjuƒ ‚„g„¦ai„…ž„…□ f pƒ□‰ž„†‡ ¢□dg„…‚„i□r‹‡. Ž□ž„… dgƒš□‘uƒ €□rz„ ml…¯ g„š.50 ‹p„œ ¢„t‚„ž„…□ ž„ž„□ dz□ai„… judgment 33 c.c.no.12395/2016 vƒjuƒ ‚„g„¦ai„…†‡ vƒš□j‰zƒ □žƒ.,processed_document_pdf_139458699_270.mp3
"Ž„ž„□ dz□ai„… vƒjuƒ ‚„g„¦ai„…ž„…□ f pƒ□‰ž„†‡ ¢□dg„… ‚„i□q„‹… ž„ž„uƒ ai„i□‚„šzƒ□ c’„sªav„g„ e‹‡."" 44. The pw.1 has deposed that, in the month of march, 2015, the",processed_document_pdf_139458699_271.mp3
"accused came to his house and asked for the loan; accordingly, he paid it on 10.04.2015 of rs.10 lakhs in cash, out of the money",processed_document_pdf_139458699_272.mp3
"kept in his house. The said evidence is contrary to his own pleading that, during 1st week of april, 2015, the accused approached him and",processed_document_pdf_139458699_273.mp3
"on 15.04.2015, he paid money, the said evidence and pleading of the complainant as to the alleged request made by the accused and the alleged",processed_document_pdf_139458699_274.mp3
"payment of loan itself contradicts, hence, it does not repose any confidence to believe the Cas.  of very complainant. The above testimony also discloses, at",processed_document_pdf_139458699_275.mp3
"the time of alleged payment of loan, he was in Govt.  job and it was mentioned in the IT  returns and he also stated,",processed_document_pdf_139458699_276.mp3
"rs.50 lakhs loan given to accused in the said IT  returns and no impediment to produce the said document, but till the end of",processed_document_pdf_139458699_277.mp3
"this Cas. , he not choosen to produce any such document, perhaps he not paid the loan, as alleged and not returned in his IT ",processed_document_pdf_139458699_278.mp3
"returns, therefore, he withheld as against his own undertaking. It also one of the strong circumstances to disbelieve the very Cas.  of the complainant. Judgment",processed_document_pdf_139458699_279.mp3
"34 c.c.no.12395/2016 45. In the further cross-examination of pw.1, contrary to his own pleading, he also deposed that: ""ž„ž„□ £¤ □„¡‹« ž„u„z„… e¦ v„…. C‹‡zƒ",processed_document_pdf_139458699_280.mp3
‚ƒ…¬□„šg□ž„†‡g„…‚„ ‘v□”f“v„ d‰- ‚„i□g□l ‚„i□rz„… cz„g„ ¢„t ž„ž„□ £¤ e¦ v„…. D d‰-ai„… z□r©ƒai„…ž„…□ ¢□dg„…™„r□„‹… vƒšaz„gƒ e‹‡. ‚ƒ…¬□„šjž„ €‚ƒ□§„ž„ 50 ‹p„œpƒ— ‚„i□g□l ‚„i□rzƒ ž„…. ‰‰.ž„a.12396/2016,processed_document_pdf_139458699_281.mp3
"™„”p„g„tz„†‡ eg„…‚„ □□‹‚„ž„…□ p„šq„ □„z„j €‚ƒ□§„ž„ ‚„i□g□l ‚„i□rz„ ¢„tz„†‡ €□rg„…vƒ-□žƒ. Dgƒš□‘uƒ 3 £□j v„©□ 10 ‹p„œ‚„ž„…□ €□rg„…vƒ-□žƒ. K‘”©□ wau„˜„‹š p„šq„ 10 ‹p„œ €□rz„… , dgƒš□‘ai„…",processed_document_pdf_139458699_282.mp3
"pƒš□jpƒ ‚ƒ…□gƒuƒ ‚ƒ…□ wau„˜„†‡ dv„€uƒ □□‹ €□rzƒ . D □□‹ €□q„…‚□u„ ai„i□‚„šzƒ□ z□r©ƒai„…ž„…□ dgƒš□‘•…az„ £gƒ•…‰p„šar‹‡, p□g„t dv„ž„†‡ ž„a®pƒ ev„…-."" 46. On going through the said",processed_document_pdf_139458699_283.mp3
"testimony of pw.1, he deposed that, he had small amount of money cash with him and by sold his property at mysore; he gathered money",processed_document_pdf_139458699_284.mp3
"and no impediment to produce the sale deed for rs.50 lakhs. For the reasons better known to him, he withheld the saidlingaiah vs.  m.s.narasimha on",processed_document_pdf_139458699_285.mp3
"28 january, 2020",processed_document_pdf_139458699_286.mp3
